timestamp_ns,linear_x,linear_y,angular_z
1778454631510562878,-0.15737350285053253,0.0,0.0
1778454631541740143,-0.16150154173374176,0.0,0.0
1778454631566559537,-0.1656295657157898,0.0,0.0
1778454631581554799,-0.17388562858104706,0.0,0.0
1778454631590366782,-0.1780136525630951,0.0,0.0
1778454631622561733,-0.19039775431156158,0.0,0.0
1778454631637732532,-0.19865380227565765,0.0,0.0
1778454631645801645,-0.21103790402412415,0.0,0.0
1778454631654375794,-0.21516592800617218,0.0,0.0
1778454631661757592,-0.22755001485347748,0.0,0.0
1778454631670646853,-0.23993410170078278,0.0,0.0
1778454631678065558,-0.24819016456604004,0.0,0.0
1778454631694252709,-0.2564462125301361,0.0,0.0
1778454631701761266,-0.26057425141334534,0.0,0.0
1778454631710449379,-0.26470229029655457,0.0,0.0
1778454631726621993,-0.27708637714385986,0.0,0.0
1778454631734243847,-0.2812144160270691,0.0,0.0
1778454631757899907,-0.28534242510795593,0.0,0.0
1778454631808169694,-0.28534242510795593,0.0,0.0
1778454631858363037,-0.28534242510795593,0.0,0.0
1778454631908581843,-0.28534242510795593,0.0,0.0
1778454631918203660,-0.28947046399116516,0.0,0.0
1778454631969597910,-0.28947046399116516,0.0,0.0
1778454632069216781,-0.28947046399116516,0.0,0.0
1778454632071150929,-0.2935985028743744,0.0,0.0
1778454632149991796,-0.29772651195526123,0.0,0.0
1778454632182116691,-0.3101106286048889,0.0,0.0
1778454632198751972,-0.31423863768577576,0.0,0.0
1778454632214283049,-0.318366676568985,0.0,0.0
1778454632231109330,-0.3224947154521942,0.0,0.0
1778454632238084257,-0.3307507634162903,0.0,0.0
1778454632254582409,-0.33900681138038635,0.0,0.0
1778454632262802484,-0.3431348502635956,0.0,0.0
1778454632269605745,-0.3472628891468048,0.0,0.0
1778454632287079063,-0.35139092803001404,0.0,0.0
1778454632294549416,-0.3555189371109009,0.0,0.0
1778454632365898726,-0.3596469759941101,0.0,0.0
1778454632416121736,-0.3596469759941101,0.0,0.0
1778454632466565690,-0.3596469759941101,0.0,0.0
1778454632516685144,-0.3596469759941101,0.0,0.0
1778454632567073431,-0.3596469759941101,0.0,0.0
1778454632617630552,-0.3596469759941101,0.0,0.0
1778454632622927349,-0.36377501487731934,0.0,0.0
1778454632673188359,-0.36377501487731934,0.0,0.0
1778454632694803881,-0.3596469759941101,0.0,0.0
1778454632726538183,-0.36377501487731934,0.0,0.0
1778454632776517304,-0.36377501487731934,0.0,0.0
1778454632826944258,-0.36377501487731934,0.0,0.0
1778454632838620112,-0.3720310628414154,0.0,0.0
1778454632891260122,-0.3720310628414154,0.0,0.0
1778454632895648734,-0.37615910172462463,0.0,0.0
1778454632926523481,-0.3802871108055115,0.0,0.0
1778454632958732913,-0.3844151496887207,0.0,0.0
1778454632974169934,-0.38854318857192993,0.0,0.0
1778454633013764682,-0.39267122745513916,0.0,0.0
1778454633038614854,-0.396799236536026,0.0,0.0
1778454633078443676,-0.40505531430244446,0.0,0.0
1778454633128500278,-0.40505531430244446,0.0,0.0
1778454633142580411,-0.4091833233833313,0.0,0.0
1778454633193557568,-0.4091833233833313,0.0,0.0
1778454633243457467,-0.4091833233833313,0.0,0.0
1778454633254439376,-0.4133113622665405,0.0,0.0
1778454633304668737,-0.4133113622665405,0.0,0.0
1778454633403172052,-0.4133113622665405,0.0,0.0
1778454633453434191,-0.4133113622665405,0.0,0.0
1778454633503743794,-0.4133113622665405,0.0,0.0
1778454633554005933,-0.4133113622665405,0.0,0.0
1778454633604338868,-0.4133113622665405,0.0,0.0
1778454633654609396,-0.4133113622665405,0.0,0.0
1778454633704921332,-0.4133113622665405,0.0,0.0
1778454633755381249,-0.4133113622665405,0.0,0.0
1778454633856501712,-0.4133113622665405,0.0,0.0
1778454633906307555,-0.4133113622665405,0.0,0.0
1778454634005301037,-0.4133113622665405,0.0,0.0
1778454634055484194,-0.4133113622665405,0.0,0.0
1778454634155217787,-0.4133113622665405,0.0,0.0
1778454634205652426,-0.4133113622665405,0.0,0.0
1778454634255947862,-0.4133113622665405,0.0,0.0
1778454634306820019,-0.4133113622665405,0.0,0.0
1778454634406161501,-0.4133113622665405,0.0,0.0
1778454634456414121,-0.4133113622665405,0.0,0.0
1778454634506733705,-0.4133113622665405,0.0,0.0
1778454634557525918,-0.4133113622665405,0.0,0.0
1778454634607778761,-0.4133113622665405,0.0,0.0
1778454634707662113,-0.4133113622665405,0.0,0.0
1778454634758017419,-0.4133113622665405,0.0,0.0
1778454634807892391,-0.4133113622665405,0.0,0.0
1778454634858781993,-0.4133113622665405,0.0,0.0
1778454634862515198,-0.4091833233833313,0.0,0.0
1778454634912686059,-0.4091833233833313,0.0,0.0
1778454634958728309,-0.40505531430244446,0.0,0.0
1778454634983940332,-0.39267122745513916,0.0,0.0
1778454634991548870,-0.3555189371109009,0.0,0.0
1778454635006479392,-0.10783714801073074,0.0,0.0
1778454635023575765,0.0,0.0,0.0
1778454637246886107,0.0,0.05418882519006729,0.0
1778454637254953145,0.0,0.08308503776788712,0.0
1778454637270711963,0.0,0.13674941658973694,0.0
1778454637278996409,0.0,0.169773668050766,0.0
1778454637295056653,0.0,0.18628577888011932,0.0
1778454637301909987,0.0,0.2110539674758911,0.0
1778454637310523785,0.0,0.23169411718845367,0.0
1778454637318090638,0.0,0.248206228017807,0.0
1778454637327169973,0.0,0.2564622759819031,0.0
1778454637350983959,0.0,0.26471835374832153,0.0
1778454637358331683,0.0,0.2729744017124176,0.0
1778454637383533373,0.0,0.27710244059562683,0.0
1778454637390543263,0.0,0.28123047947883606,0.0
1778454637423289973,0.0,0.2853584885597229,0.0
1778454637430455826,0.0,0.28948652744293213,0.0
1778454637454171553,0.0,0.29361456632614136,0.0
1778454637462893147,0.0,0.2977425754070282,0.0
1778454637471135259,0.0,0.3018706142902374,0.0
1778454637486755262,0.0,0.30599865317344666,0.0
1778454637502680173,0.0,0.3101266920566559,0.0
1778454637552933904,0.0,0.3101266920566559,0.0
1778454637603322673,0.0,0.3101266920566559,0.0
1778454637622695139,0.0,0.3142547011375427,0.0
1778454637646731088,0.0,0.3225107789039612,0.0
1778454637654214849,0.0,0.3390228748321533,0.0
1778454637671416982,0.0,0.3596630394458771,0.0
1778454637682481854,0.0,0.38030317425727844,0.0
1778454637685875614,0.0,0.4009433388710022,0.0
1778454637694437116,0.0,0.4257115125656128,0.0
1778454637702180043,0.0,0.44635167717933655,0.0
1778454637718754824,0.0,0.475247859954834,0.0
1778454637727044862,0.0,0.4917599856853485,0.0
1778454637734642790,0.0,0.5,0.0
1778454637784948799,0.0,0.5,0.0
1778454637835775346,0.0,0.5,0.0
1778454637886368837,0.0,0.5,0.0
1778454637935758568,0.0,0.5,0.0
1778454637987008800,0.0,0.5,0.0
1778454638036717494,0.0,0.5,0.0
1778454638136006827,0.0,0.5,0.0
1778454638187105318,0.0,0.5,0.0
1778454638236522161,0.0,0.5,0.0
1778454638287575411,0.0,0.5,0.0
1778454638386417133,0.0,0.5,0.0
1778454638436441827,0.0,0.5,0.0
1778454638486838262,0.0,0.5,0.0
1778454638537416753,0.0,0.5,0.0
1778454638587248411,0.0,0.5,0.0
1778454638637512050,0.0,0.5,0.0
1778454638687684077,0.0,0.5,0.0
1778454638737871013,0.0,0.5,0.0
1778454638788165781,0.0,0.5,0.0
1778454638838412735,0.0,0.5,0.0
1778454638888384078,0.0,0.5,0.0
1778454638938921198,0.0,0.5,0.0
1778454638989551189,0.0,0.5,0.0
1778454639089064689,0.0,0.5,0.0
1778454639139416494,0.0,0.5,0.0
1778454639193352930,0.0,0.5,0.0
1778454639241698717,0.0,0.5,0.0
1778454639292519004,0.0,0.5,0.0
1778454639391974059,0.0,0.5,0.0
1778454639491510818,0.0,0.5,0.0
1778454639543587032,0.0,0.5,0.0
1778454639593406207,0.0,0.5,0.0
1778454639643660087,0.0,0.5,0.0
1778454639694035004,0.0,0.5,0.0
1778454639744378476,0.0,0.5,0.0
1778454639795049856,0.0,0.5,0.0
1778454639845052772,0.0,0.5,0.0
1778454639895194485,0.0,0.5,0.0
1778454639945570809,0.0,0.5,0.0
1778454639995881596,0.0,0.5,0.0
1778454640046165717,0.0,0.5,0.0
1778454640097029708,0.0,0.5,0.0
1778454640147442569,0.0,0.5,0.0
1778454640198540652,0.0,0.5,0.0
1778454640247992828,0.0,0.5,0.0
1778454640254555199,0.0,0.0,0.0
1778454642078835033,0.0,0.0,0.0
1778454642094841943,0.0,-0.054172761738300323,0.0
1778454642102864371,0.0,-0.06655685603618622,0.0
1778454642110949317,0.0,-0.07068488001823425,0.0
1778454642118500540,0.0,-0.07894094288349152,0.0
1778454642134778302,0.0,-0.08719699829816818,0.0
1778454642143341730,0.0,-0.10370912402868271,0.0
1778454642151726176,0.0,-0.11196517944335938,0.0
1778454642167194123,0.0,-0.13260532915592194,0.0
1778454642174822791,0.0,-0.1408613920211792,0.0
1778454642183277441,0.0,-0.14498941600322723,0.0
1778454642191539572,0.0,-0.1656295657157898,0.0
1778454642198531555,0.0,-0.18214169144630432,0.0
1778454642215885724,0.0,-0.20278184115886688,0.0
1778454642223590985,0.0,-0.22342199087142944,0.0
1778454642231159672,0.0,-0.23993410170078278,0.0
1778454642246232804,0.0,-0.26057425141334534,0.0
1778454642254905472,0.0,-0.2688303291797638,0.0
1778454642262356826,0.0,-0.27708637714385986,0.0
1778454642278523440,0.0,-0.28534242510795593,0.0
1778454642286243922,0.0,-0.29772651195526123,0.0
1778454642294203091,0.0,-0.3059825897216797,0.0
1778454642302868555,0.0,-0.31423863768577576,0.0
1778454642310428316,0.0,-0.318366676568985,0.0
1778454642326713356,0.0,-0.3307507634162903,0.0
1778454642334315042,0.0,-0.33900681138038635,0.0
1778454642342945562,0.0,-0.3472628891468048,0.0
1778454642360070973,0.0,-0.3720310628414154,0.0
1778454642366811715,0.0,-0.38854318857192993,0.0
1778454642374402457,0.0,-0.41743940114974976,0.0
1778454642382930144,0.0,-0.42982348799705505,0.0
1778454642390673293,0.0,-0.4504636228084564,0.0
1778454642407646056,0.0,-0.475231796503067,0.0
1778454642414522649,0.0,-0.4876159131526947,0.0
1778454642423435781,0.0,-0.5,0.0
1778454642473445012,0.0,-0.5,0.0
1778454642524357984,0.0,-0.5,0.0
1778454642575222049,0.0,-0.5,0.0
1778454642625480521,0.0,-0.5,0.0
1778454642676260512,0.0,-0.5,0.0
1778454642776010326,0.0,-0.5,0.0
1778454642825579261,0.0,-0.5,0.0
1778454642875867585,0.0,-0.5,0.0
1778454642926442798,0.0,-0.5,0.0
1778454642976223548,0.0,-0.5,0.0
1778454643026722057,0.0,-0.5,0.0
1778454643076333214,0.0,-0.5,0.0
1778454643127315946,0.0,-0.5,0.0
1778454643226187260,0.0,-0.5,0.0
1778454643277109917,0.0,-0.5,0.0
1778454643375992565,0.0,-0.5,0.0
1778454643426684185,0.0,-0.5,0.0
1778454643476769638,0.0,-0.5,0.0
1778454643577106046,0.0,-0.5,0.0
1778454643627431036,0.0,-0.5,0.0
1778454643727448184,0.0,-0.5,0.0
1778454643777956693,0.0,-0.5,0.0
1778454643877053952,0.0,-0.5,0.0
1778454643927768794,0.0,-0.5,0.0
1778454643977608970,0.0,-0.5,0.0
1778454644027958646,0.0,-0.5,0.0
1778454644078139895,0.0,-0.5,0.0
1778454644128500960,0.0,-0.5,0.0
1778454644228522774,0.0,-0.5,0.0
1778454644279315672,0.0,-0.5,0.0
1778454644377485283,0.0,-0.5,0.0
1778454644428363014,0.0,-0.5,0.0
1778454644478062301,0.0,-0.5,0.0
1778454644529027403,0.0,-0.5,0.0
1778454644580300190,0.0,-0.5,0.0
1778454644630233013,0.0,-0.5,0.0
1778454644681538837,0.0,-0.5,0.0
1778454644780332207,0.0,-0.5,0.0
1778454644830647586,0.0,-0.5,0.0
1778454644880519040,0.0,-0.5,0.0
1778454644931096901,0.0,-0.5,0.0
1778454644981753243,0.0,-0.5,0.0
1778454645031595123,0.0,-0.5,0.0
1778454645081695817,0.0,-0.5,0.0
1778454645181442464,0.0,-0.5,0.0
1778454645230721714,0.0,-0.5,0.0
1778454645239876975,0.0,-0.5,0.0
1778454645287377002,0.0,-0.5,0.0
1778454645312188043,0.0,-0.5,0.0
1778454645350861050,0.0,-0.318366676568985,0.0
1778454645367402201,0.0,0.0,0.0
1778454646798700809,0.0,0.0,0.20024317502975464
1778454646814665238,0.0,0.0,0.26629164814949036
1778454646823275684,0.0,0.0,0.33234015107154846
1778454646830856945,0.0,0.0,0.44792497158050537
1778454646840343780,0.0,0.0,0.5139734745025635
1778454646855181375,0.0,0.0,0.629558265209198
1778454646862529598,0.0,0.0,0.7121188640594482
1778454646872177693,0.0,0.0,0.7286310195922852
1778454646887349251,0.0,0.0,0.7781673669815063
1778454646894900567,0.0,0.0,0.8111916184425354
1778454646902430680,0.0,0.0,0.8772400617599487
1778454646911517441,0.0,0.0,0.9432885646820068
1778454646918534775,0.0,0.0,1.0258491039276123
1778454646935070186,0.0,0.0,1.075385570526123
1778454646943485465,0.0,0.0,1.1414339542388916
1778454646952048892,0.0,0.0,1.1744582653045654
1778454646967222469,0.0,0.0,1.257018804550171
1778454646975017248,0.0,0.0,1.2735309600830078
1778454646982566101,0.0,0.0,1.2900431156158447
1778454646998690438,0.0,0.0,1.339579463005066
1778454647006732958,0.0,0.0,1.3726036548614502
1778454647022819238,0.0,0.0,1.405627965927124
1778454647047557002,0.0,0.0,1.4221400022506714
1778454647055061818,0.0,0.0,1.4386521577835083
1778454647062907653,0.0,0.0,1.4551643133163452
1778454647078669619,0.0,0.0,1.4716763496398926
1778454647087393009,0.0,0.0,1.5047006607055664
1778454647111173587,0.0,0.0,1.5212126970291138
1778454647118771829,0.0,0.0,1.5377248525619507
1778454647135774684,0.0,0.0,1.5542370080947876
1778454647158963003,0.0,0.0,1.570749044418335
1778454647182906711,0.0,0.0,1.6037733554840088
1778454647191478564,0.0,0.0,1.636797547340393
1778454647198582455,0.0,0.0,1.65330970287323
1778454647207180086,0.0,0.0,1.669821858406067
1778454647215528847,0.0,0.0,1.6863338947296143
1778454647230774405,0.0,0.0,1.7028460502624512
1778454647239380703,0.0,0.0,1.719358205795288
1778454647246957074,0.0,0.0,1.7358702421188354
1778454647262568985,0.0,0.0,1.7854067087173462
1778454647271390116,0.0,0.0,1.8019187450408936
1778454647286371396,0.0,0.0,1.8349430561065674
1778454647303058899,0.0,0.0,1.8679672479629517
1778454647311227215,0.0,0.0,1.900991439819336
1778454647319280828,0.0,0.0,1.983552098274231
1778454647326455681,0.0,0.0,2.0
1778454647376831283,0.0,0.0,2.0
1778454647427296903,0.0,0.0,2.0
1778454647477282282,0.0,0.0,2.0
1778454647527816569,0.0,0.0,2.0
1778454647578531726,0.0,0.0,2.0
1778454647628758531,0.0,0.0,2.0
1778454647728616845,0.0,0.0,2.0
1778454647828279678,0.0,0.0,2.0
1778454647878701742,0.0,0.0,2.0
1778454647928859066,0.0,0.0,2.0
1778454647979579686,0.0,0.0,2.0
1778454648029627658,0.0,0.0,2.0
1778454648129082250,0.0,0.0,2.0
1778454648179377870,0.0,0.0,2.0
1778454648278923387,0.0,0.0,2.0
1778454648378127664,0.0,0.0,2.0
1778454648428981840,0.0,0.0,2.0
1778454648478996793,0.0,0.0,2.0
1778454648528586024,0.0,0.0,2.0
1778454648580511663,0.0,0.0,2.0
1778454648679498903,0.0,0.0,2.0
1778454648730144874,0.0,0.0,2.0
1778454648779589217,0.0,0.0,2.0
1778454648879432808,0.0,0.0,2.0
1778454648929481002,0.0,0.0,2.0
1778454648979969696,0.0,0.0,2.0
1778454649030279150,0.0,0.0,2.0
1778454649081566103,0.0,0.0,2.0
1778454649180392102,0.0,0.0,2.0
1778454649231236278,0.0,0.0,2.0
1778454649329930036,0.0,0.0,2.0
1778454649379585322,0.0,0.0,2.0
1778454649430164313,0.0,0.0,2.0
1778454649480513822,0.0,0.0,2.0
1778454649531391775,0.0,0.0,2.0
1778454649581199506,0.0,0.0,2.0
1778454649632076682,0.0,0.0,2.0
1778454649682183802,0.0,0.0,2.0
1778454649731985070,0.0,0.0,2.0
1778454649782201967,0.0,0.0,2.0
1778454649832441810,0.0,0.0,2.0
1778454649882632522,0.0,0.0,2.0
1778454649933614494,0.0,0.0,2.0
1778454649983152595,0.0,0.0,2.0
1778454650033365604,0.0,0.0,2.0
1778454650083825391,0.0,0.0,2.0
1778454650134763363,0.0,0.0,2.0
1778454650184194260,0.0,0.0,2.0
1778454650234842640,0.0,0.0,2.0
1778454650284628908,0.0,0.0,2.0
1778454650383946888,0.0,0.0,2.0
1778454650433187545,0.0,0.0,2.0
1778454650483637128,0.0,0.0,2.0
1778454650534283285,0.0,0.0,2.0
1778454650584607886,0.0,0.0,2.0
1778454650635015765,0.0,0.0,2.0
1778454650685749422,0.0,0.0,2.0
1778454650703397592,0.0,0.0,-0.8606637120246887
1778454650710972519,0.0,0.0,0.0
1778454652143438936,0.0,0.0,-0.2166910469532013
1778454652151067271,0.0,0.0,-0.24971528351306915
1778454652167183385,0.0,0.0,-0.34878799319267273
1778454652175536664,0.0,0.0,-0.41483649611473083
1778454652183360258,0.0,0.0,-0.4973970949649811
1778454652199788279,0.0,0.0,-0.5469334125518799
1778454652207355966,0.0,0.0,-0.5634455680847168
1778454652223443506,0.0,0.0,-0.612981915473938
1778454652231645563,0.0,0.0,-0.6790304183959961
1778454652240185638,0.0,0.0,-0.7120546102523804
1778454652254800659,0.0,0.0,-0.7450788617134094
1778454652263338216,0.0,0.0,-0.7781031131744385
1778454652271107440,0.0,0.0,-0.7946152091026306
1778454652287496869,0.0,0.0,-0.8771758079528809
1778454652295508740,0.0,0.0,-0.9102000594139099
1778454652303795168,0.0,0.0,-0.9597364068031311
1778454652319605208,0.0,0.0,-0.9927606582641602
1778454652327048468,0.0,0.0,-1.0753213167190552
1778454652335535470,0.0,0.0,-1.1248576641082764
1778454652343105545,0.0,0.0,-1.1413697004318237
1778454652350750028,0.0,0.0,-1.1578818559646606
1778454652366798586,0.0,0.0,-1.1743940114974976
1778454652392316609,0.0,0.0,-1.190906047821045
1778454652407682427,0.0,0.0,-1.2074182033538818
1778454652415336298,0.0,0.0,-1.2404425144195557
1778454652440312543,0.0,0.0,-1.256954550743103
1778454652447066822,0.0,0.0,-1.27346670627594
1778454652471280493,0.0,0.0,-1.3064908981323242
1778454652480460347,0.0,0.0,-1.3230030536651611
1778454652487539570,0.0,0.0,-1.339515209197998
1778454652511290389,0.0,0.0,-1.3560272455215454
1778454652527444670,0.0,0.0,-1.3725394010543823
1778454652535242023,0.0,0.0,-1.3890515565872192
1778454652559907249,0.0,0.0,-1.4055637121200562
1778454652574834863,0.0,0.0,-1.4551000595092773
1778454652583510105,0.0,0.0,-1.4716120958328247
1778454652590996107,0.0,0.0,-1.4881242513656616
1778454652599151701,0.0,0.0,-1.521148443222046
1778454652607591221,0.0,0.0,-1.5376605987548828
1778454652615051018,0.0,0.0,-1.5541727542877197
1778454652632291410,0.0,0.0,-1.587196946144104
1778454652638974837,0.0,0.0,-1.6202212572097778
1778454652655101877,0.0,0.0,-1.6367332935333252
1778454652662713138,0.0,0.0,-1.653245449066162
1778454652671432380,0.0,0.0,-1.6862696409225464
1778454652679958789,0.0,0.0,-1.7192939519882202
1778454652703777182,0.0,0.0,-1.7358061075210571
1778454652719712018,0.0,0.0,-1.7523181438446045
1778454652727799408,0.0,0.0,-1.7688302993774414
1778454652745415300,0.0,0.0,-1.7853424549102783
1778454652751705190,0.0,0.0,-1.8183666467666626
1778454652767538304,0.0,0.0,-1.8348788022994995
1778454652775490324,0.0,0.0,-1.8513908386230469
1778454652783335251,0.0,0.0,-1.8679029941558838
1778454652790705345,0.0,0.0,-1.8844151496887207
1778454652822991462,0.0,0.0,-1.900927186012268
1778454652847698336,0.0,0.0,-1.917439341545105
1778454652863234154,0.0,0.0,-1.933951497077942
1778454652887621158,0.0,0.0,-1.9669756889343262
1778454652895224845,0.0,0.0,-2.0
1778454652945497965,0.0,0.0,-2.0
1778454652996595807,0.0,0.0,-2.0
1778454653046343445,0.0,0.0,-2.0
1778454653097072343,0.0,0.0,-2.0
1778454653147247962,0.0,0.0,-2.0
1778454653197571249,0.0,0.0,-2.0
1778454653247686443,0.0,0.0,-2.0
1778454653297979044,0.0,0.0,-2.0
1778454653397333821,0.0,0.0,-2.0
1778454653448215255,0.0,0.0,-2.0
1778454653497919579,0.0,0.0,-2.0
1778454653550130791,0.0,0.0,-2.0
1778454653600083522,0.0,0.0,-2.0
1778454653650518679,0.0,0.0,-2.0
1778454653700609021,0.0,0.0,-2.0
1778454653750903030,0.0,0.0,-2.0
1778454653850575510,0.0,0.0,-2.0
1778454653950529138,0.0,0.0,-2.0
1778454654000948888,0.0,0.0,-2.0
1778454654100739294,0.0,0.0,-2.0
1778454654150916673,0.0,0.0,-2.0
1778454654201184756,0.0,0.0,-2.0
1778454654251864024,0.0,0.0,-2.0
1778454654301651051,0.0,0.0,-2.0
1778454654401071401,0.0,0.0,-2.0
1778454654451328225,0.0,0.0,-2.0
1778454654501879659,0.0,0.0,-2.0
1778454654553291483,0.0,0.0,-2.0
1778454654603566621,0.0,0.0,-2.0
1778454654653791297,0.0,0.0,-2.0
1778454654754109721,0.0,0.0,-2.0
1778454654803980415,0.0,0.0,-2.0
1778454654854100646,0.0,0.0,-2.0
1778454654954123756,0.0,0.0,-2.0
1778454655004207783,0.0,0.0,-2.0
1778454655055412458,0.0,0.0,-2.0
1778454655105441171,0.0,0.0,-2.0
1778454655155029605,0.0,0.0,-2.0
1778454655205508077,0.0,0.0,-2.0
1778454655255824604,0.0,0.0,-2.0
1778454655354045065,0.0,0.0,-2.0
1778454655404342037,0.0,0.0,-2.0
1778454655454729860,0.0,0.0,-2.0
1778454655555350414,0.0,0.0,-2.0
1778454655605730905,0.0,0.0,-2.0
1778454655705456607,0.0,0.0,-2.0
1778454655755532449,0.0,0.0,-2.0
1778454655805839698,0.0,0.0,-2.0
1778454655856952725,0.0,0.0,-2.0
1778454655895891491,0.0,0.0,-1.5706849098205566
1778454655903323715,0.0,0.0,0.0
1778454657319395734,0.0,0.0,0.0
1778454657327857921,0.05831685662269592,0.0,0.0
1778454657344130386,0.062444884330034256,0.0,0.0
1778454657351712147,0.07482897490262985,0.0,0.0
1778454657384027727,0.08308503776788712,0.0,0.0
1778454657392229950,0.09134109318256378,0.0,0.0
1778454657408165786,0.09959715604782104,0.0,0.0
1778454657415237695,0.10785321146249771,0.0,0.0
1778454657424030085,0.12436532974243164,0.0,0.0
1778454657431487864,0.12849336862564087,0.0,0.0
1778454657438915847,0.1450054794549942,0.0,0.0
1778454657455160257,0.15326154232025146,0.0,0.0
1778454657463860407,0.16151760518550873,0.0,0.0
1778454657472354353,0.169773668050766,0.0,0.0
1778454657478906669,0.1821577548980713,0.0,0.0
1778454657495070671,0.19866986572742462,0.0,0.0
1778454657503713765,0.20692592859268188,0.0,0.0
1778454657512222359,0.23169411718845367,0.0,0.0
1778454657519802990,0.25233426690101624,0.0,0.0
1778454657535071049,0.29361456632614136,0.0,0.0
1778454657543575013,0.30599865317344666,0.0,0.0
1778454657559886164,0.3225107789039612,0.0,0.0
1778454657575933259,0.326638787984848,0.0,0.0
1778454657591098965,0.3225107789039612,0.0,0.0
