timestamp_ns,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1778454620146700177,0.31547227021684576,-0.0677142688367382,9.329392422386059,-0.002276427489222285,-1.1590077064034532e-05,-0.00023043800280237456
1778454620166957977,0.31436317163023286,-0.0904584383195966,9.327059525974418,-0.0027536659565644828,-0.0009660670117484366,0.0014058081709423095
1778454620187491463,0.30715748757811245,-0.08688322145362254,9.32813411370336,-0.0007765351632896562,-0.00028429777268815237,0.0016785158665664232
1778454620207952226,0.30095006384942224,-0.0689142732588594,9.320780607303213,-0.001867365945786112,-0.001579659326902693,0.0029738774207809645
1778454620228476452,0.31188891116971307,-0.07729252313132934,9.326973893898243,-0.0028218428804705105,-0.0015114824029966618,0.0015421620187543662
1778454620248845419,0.28788732269736705,-0.08212261254212755,9.32542154250398,-0.000640181315477599,0.00012476377074802092,0.002019400486096566
1778454620269672516,0.3046607960814588,-0.06653689246610833,9.329221102253413,-0.0029581967282825694,0.0028518407269891577,-0.00029861492670840315
1778454620290524372,0.3046741032128796,-0.06893150038266804,9.329229927994037,-0.0024127813370343407,0.00019294069465405211,0.0008603927796940812
1778454620310832358,0.29834994510659407,-0.06768388819863652,9.307549027601041,-0.002003719793598171,0.0015564791727746205,0.0008603927796940812
1778454620331515380,0.30582957877435557,-0.07968456212818803,9.322093601989607,-0.0011174197828198,-0.00021612084878212118,0.001337631247036281
1778454620351799329,0.29262197407926815,-0.08568861795918398,9.319513472879889,-0.0024127813370343407,0.0008065330098083051,0.0012012773992242237
1778454620372251185,0.3020914748281798,-0.0677045252728774,9.317197446139968,-0.0036399659673428536,0.001079240705432423,-0.0011167380135807454
1778454620392947411,0.30353687546082975,-0.06775005040252247,9.33400336126476,-0.0032990813478127115,0.0011474176293384472,0.0034511158881231642
1778454620413161415,0.3033528479748331,-0.06293014501551342,9.323193829150597,-0.002276427489222285,0.00032929454246610756,-0.0020030380243591154
1778454620433735141,0.2996037092511299,-0.0772601056884698,9.30760287581491,-0.0037081428912488813,0.0013519484010565339,0.0005195081601639387
1778454620454153090,0.3177033785512735,-0.07485274482841997,9.315066815933456,-0.0007083582393836284,0.0009428868576203606,0.000792215855788053
1778454620474688594,0.30574631021042153,-0.07727631440989957,9.317288384856576,-0.002549135184846396,-0.0012387747073725475,0.000792215855788053
1778454620495109080,0.3023521173124001,-0.07373537441989508,9.33280778251685,-0.0017991890218800842,0.0006020022380902185,-0.00023043800280237456
1778454620516005973,0.31295542003795174,-0.06889213149480389,9.32096605981692,-0.0013901274784439144,0.003329079194331362,-0.0005031456984264889
1778454620536186273,0.30341273006622627,-0.07370588064003208,9.323233544983406,-0.0015946582501619976,-0.0022614285659629772,0.00017862354063379613
1778454620556650962,0.30332699116328943,-0.06770913099733622,9.31961418708754,-0.0019355428696921397,0.00298819457480122,0.0021557543339086227
1778454620577417152,0.2986046914764019,-0.08208563520231665,9.319592960525805,-0.003503612119530798,0.00012476377074802092,0.003042054344686993
1778454620597612563,0.30953194455297695,-0.082089577267692,9.328153552724851,0.0014051264017032553,-0.0017160131747147485,-0.00016226107889634597
1778454620618059549,0.3045915921002432,-0.07609145447932186,9.320862720279198,-0.0011174197828198,0.001420125324962565,0.0017466927904724518
1778454620638945312,0.3035484697045454,-0.07612435820961705,9.331636055660741,-0.0011855967067258277,-0.0006251823922182945,0.0012694543231302523
1778454620659234279,0.2962444970693653,-0.07372598559932975,9.325520469171387,-0.0011855967067258277,0.0022382484118349047,0.003314762040311107
1778454620679764968,0.2986014636861014,-0.06892893146296702,9.324340810344777,-0.0007765351632896562,-0.0007615362400303499,0.0018148697143784802
1778454620700129713,0.3070801151285909,-0.07610407587867168,9.326895300022448,-0.0028218428804705105,0.0012155945532444784,-0.0012530918613928017
1778454620720779773,0.2999219614728501,-0.06536208501517943,9.333938899770024,-0.0017310120979740565,0.0018973637923047626,0.003314762040311107
1778454620741140518,0.3046972917003111,-0.08568011599685721,9.324495316786,-0.003503612119530798,-0.004374913207049861,0.0024284620295327367
1778454620761838263,0.2949665890009907,-0.06294905420078445,9.324263110239105,-0.001458304402349942,0.0015564791727746205,0.0003149773884458533
1778454620782201822,0.3080175379242207,-0.06648251063084104,9.312489368134104,0.0001779417713947424,0.002579133031365047,0.0017466927904724518
1778454620802651623,0.30457657208111755,-0.07967654645329703,9.318477763193933,-0.000640181315477599,0.00019294069465405211,-0.000844030317956631
1778454620823287904,0.2972967433697762,-0.07847888775172174,9.313565687422992,-0.002344604413128313,0.0006701791619962497,4.2269692821739376e-05
1778454620843620223,0.30216314914839815,-0.06173846518407128,9.324369968877017,-0.0017310120979740565,-0.0021932516420569495,0.0005876850840699673
1778454620864095320,0.30210306907189555,-0.07607883307997199,9.31483014053595,-0.001458304402349942,0.00032929454246610756,4.2269692821739376e-05
1778454620884889676,0.3083555528579627,-0.08329250535280963,9.329338518191896,-0.002276427489222285,0.0007383560859022739,-0.0017985072526410305
1778454620905266291,0.30341520040522896,-0.07729438256443943,9.322047685746242,0.0005188263909248845,-0.002329605489869005,-2.5907231084289217e-05
1778454620926128999,0.30464159283562553,-0.07251318240621102,9.325645873060669,-0.002003719793598171,0.0006020022380902185,0.0005195081601639387
1778454620946260596,0.3094521017644527,-0.0677219297683338,9.328100598281104,-2.658900032334252e-05,-0.001102420859560492,0.0016785158665664232
1778454620967035248,0.3118598265678689,-0.06891480537380257,9.328142101654159,-0.00036747361985348635,-0.0010342439356544608,0.0019512235621905374
1778454620987282937,0.30315627080871355,-0.06528383352688683,9.308813480714003,0.0006551802387369417,-0.001852367022526804,0.0014058081709423095
1778454621008356145,0.31062678057176196,-0.0724987015737511,9.324539501469419,-0.001458304402349942,-0.0029431978050232614,0.0029738774207809645
1778454621028516371,0.29362366017810826,-0.0593354868493251,9.315837641440087,-0.0012537736306318555,-0.0022614285659629772,0.001064923551412167
1778454621048901505,0.29483579004067706,-0.06770758048001418,9.313488881087439,-0.0008447120871956856,0.001079240705432423,-0.0006394995462385453
1778454621069874065,0.3047573717768137,-0.0713397481009565,9.334035145127068,-0.0024809582609403684,-0.0011705977834665197,0.0029057004968749364
1778454621090414143,0.3032994214640409,-0.07846781686969395,9.313658413679844,-0.002276427489222285,-0.00014794392487608998,0.003042054344686993
1778454621110911628,0.299719488192318,-0.07608667138321529,9.31599214788131,0.000587003314830914,0.0006701791619962497,0.0031784081924990503
1778454621131623133,0.30093827162059705,-0.0856560689721842,9.313647800398975,-0.0011174197828198,0.00032929454246610756,-0.0005713226223325175
1778454621152010322,0.3054548702366521,-0.06884744739588994,9.30047012489097,-0.001867365945786112,0.0015564791727746205,0.000792215855788053
1778454621172722548,0.2912492032032439,-0.06412913103525564,9.315818202418594,-0.002003719793598171,0.0012155945532444784,0.0005876850840699673
1778454621192894126,0.3096078020999029,-0.07373231921275841,9.336516347569377,-0.0009128890111017134,-0.0009660670117484366,-0.0011167380135807454
1778454621213358797,0.2983391083141761,-0.06887778220648416,9.306354342623253,-0.0027536659565644828,-0.000488828544406239,0.0012012773992242237
1778454621233789931,0.2937234636637637,-0.0772950462235229,9.31590383449477,-0.0017991890218800842,-0.00348861319627149,0.0026329928012508224
1778454621254159638,0.2997512411182742,-0.06293678754473003,9.323138193396485,-0.0027536659565644828,-0.0006251823922182945,0.0017466927904724518
1778454621274688217,0.3057638005685498,-0.07727972436033176,9.318487482704677,-0.0021400736414102263,-0.0013751285551846064,0.0011331004753181951
1778454621295383165,0.29632433985788953,-0.08809363309868795,9.325573423615134,0.001132418706079141,-0.0004206516205002078,0.0026329928012508224
1778454621315776262,0.3021831098455292,-0.06533037705891082,9.324383207487953,-0.000640181315477599,-0.0017841900986207762,-0.0011167380135807454
1778454621336424710,0.31520497416691506,-0.06048611573144069,9.313777673138866,-0.002003719793598171,-0.0012387747073725475,0.0009285697036001098
1778454621356772214,0.2987088761738742,-0.07253789308996755,9.330349538196222,-0.003435435195624767,0.00019294069465405211,-0.001389445709204859
1778454621377282552,0.3118697079238797,-0.08326881307143202,9.323398664705499,-0.0024127813370343407,-0.000488828544406239,0.002360285105626708
1778454621397673482,0.3033977100471007,-0.07729097261400725,9.32084858789814,-0.0005038274676655435,-0.0016478362508087208,-0.0014576226331108875
1778454621418102634,0.2971843902039979,-0.06769292227590651,9.309928678045875,0.0005188263909248845,-0.0013751285551846064,-0.0005713226223325175
1778454621438619323,0.2961237774501717,-0.06772241605576956,9.319502915579315,0.00045064946701885676,-0.0011705977834665197,0.0015421620187543662
1778454621459043790,0.30948612704430223,-0.08327665137467533,9.32456067205086,-0.003435435195624767,-0.0009660670117484366,-0.002071214948265144
1778454621479560054,0.29367935904279385,-0.0725024204399713,9.314687085165419,-0.0009810659350077428,-0.0021932516420569495,0.0009967466275061384
1778454621500033650,0.28762743766444454,-0.08565996521005209,9.30624921554529,-0.0011174197828198,-0.0008297131639363811,0.0020875774100025946
1778454621520542414,0.3068702308310507,-0.07606315647348544,9.31250612584523,-0.0008447120871956856,-0.0004206516205002078,-2.5907231084289217e-05
1778454621540866862,0.3010732538076185,-0.07850634472682694,9.325612301658118,-0.0009128890111017134,0.0016246560966806448,-0.0009122072418626596
1778454621561315181,0.31041271304751406,-0.07484898013469238,9.308960055184723,-0.00036747361985348635,0.001079240705432423,0.0003831543123518819
1778454621581787389,0.3009126127941628,-0.06531895143358762,9.319568270844174,-0.0007083582393836284,0.0014883022488685893,-0.0007758533940506024
1778454621602226948,0.2913366549938856,-0.06414618078741657,9.3218136916591,-0.0013901274784439144,-0.001102420859560492,-0.00016226107889634597
1778454621622749767,0.3031804147325522,-0.0664845474355989,9.310016991432416,-0.0013901274784439144,-0.0021250747181509183,0.0003149773884458533
1778454621643166438,0.2949681039035863,-0.08208545783066895,9.31713912907549,-0.0027536659565644828,0.0031245484226132755,0.0009967466275061384
1778454621664105683,0.292603726269842,-0.07611700619380957,9.321876365613594,-0.0012537736306318555,0.0006020022380902185,0.000792215855788053
1778454621684563187,0.29709446807435336,-0.06408737059933817,9.305119048042533,-0.0020718967175041986,0.00019294069465405211,0.002701169725156851
1778454621705157913,0.30458171074423235,-0.06173744678169235,9.32560615722786,-0.0026173121087524273,-0.0027386670333051748,-0.00023043800280237456
1778454621725406806,0.3164961893667102,-0.0736576550465457,9.315043857811773,0.0003824725431128273,0.0012837714771505027,-0.0006394995462385453
1778454621745858496,0.3191330017135,-0.06891516011709797,9.333049764554788,0.0003824725431128273,-0.0013069516312785787,0.0009285697036001098
1778454621766344296,0.3118622969068716,-0.07250330729820992,9.326956242416994,0.00010976484748871293,0.0014883022488685893,0.0017466927904724518
1778454621786836411,0.293804261888695,-0.07611479201740401,9.321894910864964,-0.0032309044239066838,-1.1590077064034532e-05,0.0022921081817206795
1778454621807301489,0.3010074756018126,-0.07610150695897067,9.322006182373187,-0.0001629428481353997,-0.0011705977834665197,-0.0018666841765470582
1778454621827798012,0.3107716441147942,-0.0797029850260233,9.331760565779902,-0.0048671505976513665,0.002033717640116818,0.0026329928012508224
1778454621848152886,0.30216904526281063,-0.05336756732740888,9.327936372329136,-0.0002992966959474569,5.6586846841989724e-05,-0.001389445709204859
1778454621868585705,0.30574973598583133,-0.06531691462882983,9.32204064754586,-0.0013219505545378832,-0.0012387747073725475,0.001064923551412167
1778454621889128283,0.31168073975987776,-0.07127190383560816,9.314960851065667,-0.0013219505545378832,-0.0023977824137750327,-0.003093868806855572
1778454621909577713,0.301141502352427,-0.08449968441909056,9.32803256170588,0.0007915340865489989,-0.0023977824137750327,-0.0005713226223325175
1778454621930041310,0.30216314914839815,-0.06173846518407128,9.324369968877017,-0.0007083582393836284,-0.0013751285551846064,-0.0013212687852988303
1778454621950457425,0.2996445860817992,-0.06889602773267184,9.313567474963234,-0.0015264813262559698,0.00019294069465405211,0.0003149773884458533
1778454621971011892,0.3139593784906851,-0.07124360582977174,9.306604256631696,0.0022232494885755967,0.0008065330098083051,0.0014739850948483377
1778454621991417637,0.30095006384942224,-0.0689142732588594,9.320780607303213,-0.0012537736306318555,0.000465648390278163,0.0020875774100025946
1778454622011841197,0.29957386719798795,-0.05931418611600081,9.312333074152635,-0.0021400736414102263,-0.003965851663613688,0.0029057004968749364
1778454622032274645,0.3032269896925247,-0.07486567514355785,9.310047881524602,-0.0005720043915715713,0.0003974714663721318,0.0005876850840699673
1778454622052739112,0.3128613146815996,-0.06767777778436307,9.314966157706099,-0.0017991890218800842,0.000465648390278163,0.0004513312362579105
1778454622073211783,0.3034060765005159,-0.0725085766817522,9.323229132113093,-0.0019355428696921397,0.0006020022380902185,-9.408415499031781e-05
1778454622093674157,0.309393734575655,-0.07608259777369963,9.32093690128468,-0.000640181315477599,-0.00014794392487608998,0.0014058081709423095
1778454622114121124,0.3058071477382218,-0.07250414832894109,9.323266222615834,0.00010976484748871293,0.00032929454246610756,-0.00043496877452046034
1778454622134596814,0.30916388958098373,-0.0724497664936738,9.306534488496524,-0.004730796749839311,0.0034654330421434176,0.0003831543123518819
1778454622155021447,0.2914490081596638,-0.0749321462632318,9.325450701036218,-0.0007765351632896562,0.0013519484010565339,0.0018148697143784802
1778454622175508081,0.30815156467483495,-0.07488068809096093,9.318515747466796,0.0003142956192067996,0.0008747099337143363,0.0020875774100025946
1778454622195905455,0.2958173174572767,-0.06287864101573509,9.300299698528445,-0.0028218428804705105,-0.00035247469659417663,0.002769346649062879
1778454622216420848,0.2985073583297493,-0.06771457775252626,9.318340908233957,0.0008597110104550266,-0.0013069516312785787,-0.00404834574153997
1778454622236796093,0.2913857002928607,-0.07611581041978288,9.320658722514121,-0.00023111977204142917,-0.00028429777268815237,-9.408415499031781e-05
1778454622257233430,0.2876525370246904,-0.07131277741328701,9.313390848190155,-0.002003719793598171,0.0003974714663721318,0.0008603927796940812
1778454622277732972,0.30215725303398555,-0.07010936304073367,9.320803565424898,-0.0008447120871956856,-0.0011705977834665197,-0.0013212687852988303
1778454622298201976,0.30211657418842564,-0.05335733747611232,9.324339078784831,0.0002461186953007701,0.001692833020586676,0.0003831543123518819
1778454622318652943,0.30452410100673244,-0.07966631660200046,9.314880469649628,-0.0011855967067258277,0.00032929454246610756,0.0018148697143784802
1778454622339081465,0.29594887386888824,-0.06768831655144764,9.3075119370983,-0.0011855967067258277,0.0021700714879288735,-9.408415499031781e-05
1778454622359621858,0.30083599779593906,-0.06410800767357905,9.314767466581456,-0.0015264813262559698,-0.0015114824029966618,0.0005195081601639387
1778454622379978436,0.2948165867948437,-0.07368387042011687,9.309913651894695,-0.0028218428804705105,0.0015564791727746205,-9.408415499031781e-05
1778454622400455774,0.30216219371199093,-0.07728636688954843,9.318431846950567,-0.0005038274676655435,-0.0004206516205002078,0.0009967466275061384
1778454622421179055,0.29741252231096427,-0.07730545344646716,9.32195495948939,-0.0031627275000006526,0.0005338253141841942,0.0018830466382845088
1778454622441444337,0.293526886497644,-0.07964873473489631,9.301523486058176,-0.001458304402349942,-0.0006933593161243187,0.0007240389318820244
1778454622461870286,0.30932966925755423,-0.06769806011530849,9.319706913344392,-0.000640181315477599,0.0006020022380902185,-0.000844030317956631
1778454622482679808,0.2948165867948437,-0.07368387042011687,9.309913651894695,-0.0010492428589137705,0.0009428868576203606,0.0014058081709423095
1778454622502756386,0.299751998569572,-0.07250498935967231,9.319576202814677,-0.002344604413128313,0.0007383560859022739,0.0028375235729689078
1778454622523285057,0.29978108317141616,-0.08088270711719908,9.318407995058761,-0.0021400736414102263,-0.00014794392487608998,-0.0009803841657686882
1778454622543744987,0.2950089807342555,-0.07372137987487093,9.323103728223812,-0.0007765351632896562,5.6586846841989724e-05,-0.0006394995462385453
1778454622564273325,0.2972319206003775,-0.060526148278388314,9.315897690064512,-0.0020718967175041986,0.0015564791727746205,0.0002468004645398247
1778454622584807958,0.298509828668752,-0.07130307967693361,9.317155048996794,-0.0005720043915715713,-0.0006251823922182945,0.0005195081601639387
1778454622605357611,0.29952709425290613,-0.07604916192846117,9.302802071552192,-0.002685489032658455,0.0016246560966806448,-0.001525799557016916
1778454622625889392,0.30567806166561295,-0.07128297471763595,9.314868124808813,0.00045064946701885676,-0.0017160131747147485,-0.0009803841657686882
1778454622646312008,0.2959688345660193,-0.07128022842628717,9.307525175709237,0.0009960648582670838,-0.004238559359237802,0.00011044661672776797
1778454622666790382,0.29737335836799983,-0.07968983151173031,9.31836649168571,-0.003571789043436826,0.0006020022380902185,0.0022921081817206795
1778454622687294627,0.2986123004785194,-0.06773503745511938,9.325535495322567,0.0014051264017032553,-0.0009660670117484366,0.0016785158665664232
1778454622707726872,0.3081156285221711,-0.09042176989557371,9.310179429844142,-0.0001629428481353997,-0.0019205439464328351,0.0018830466382845088
1778454622728240857,0.3105585320269534,-0.06650536188148748,9.322119241421655,0.00045064946701885676,0.001420125324962565,-2.5907231084289217e-05
1778454622748749787,0.2961829020902671,-0.06892994986534595,9.323104621993933,-0.001458304402349942,-0.0023977824137750327,0.003314762040311107
1778454622769085180,0.3007135652890406,-0.06408413802055368,9.306373781644744,-0.0013901274784439144,-0.0007615362400303499,0.002019400486096566
1778454622789623166,0.29720510835242675,-0.08085303596568827,9.306379926075005,-0.0005038274676655435,-0.0029431978050232614,0.0022921081817206795
1778454622810014095,0.30935628352039557,-0.07248727594842791,9.319724564825641,0.0008597110104550266,-0.00014794392487608998,0.0011331004753181951
1778454622830534137,0.310553591348948,-0.05932835803267272,9.324490959895984,-9.476592422937198e-05,-0.0013069516312785787,0.0020875774100025946
1778454622850875752,0.2983474747675914,-0.06409538627422923,9.308734886838208,-0.0008447120871956856,-0.0009660670117484366,-0.0007758533940506024
1778454622871420460,0.30193900228303006,-0.07485083956780242,9.304033847032725,-0.0007083582393836284,-0.000488828544406239,0.0029057004968749364
1778454622891835019,0.2947175407604862,-0.0652925128608613,9.306285468258205,0.000587003314830914,-0.0013069516312785787,-0.00036679185061443175
1778454622912272634,0.29940980040912246,-0.058086192603831244,9.301536780649409,0.0012687725538911981,0.000465648390278163,4.2269692821739376e-05
1778454622932770101,0.29868796004033604,-0.08449388292060511,9.324398177658836,-0.0007083582393836284,0.00019294069465405211,0.0024284620295327367
1778454622953200494,0.2961245349014695,-0.07729061787071179,9.315940924997511,-0.0027536659565644828,0.0006020022380902185,0.0012012773992242237
1778454622973696998,0.29847313506479034,-0.07727595966660417,9.312380721955948,-0.001458304402349942,-0.0006933593161243187,0.0016103389426603948
1778454622994117910,0.30211143552531083,-0.071296437147717,9.317210684750906,0.0008597110104550266,-0.0036249670440835456,0.0003831543123518819
1778454623014553988,0.29720853412783654,-0.06889363618461852,9.311132188764288,-0.002344604413128313,0.0034654330421434176,-0.00023043800280237456
