timestamp_ns,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
1778454632979277583,0.05373477016806949,-1.047895049663949,0.0,-0.38619825514269535,1.8824709395633736e-54,0.003329880951400052
1778454632999251365,0.04597380446541456,-1.0493872303609528,0.0,-0.38866709731662713,1.8567913299688203e-54,0.01254812559203987
1778454633019252535,0.03810815593808142,-1.0509087139518398,0.0,-0.39198691899392946,1.834449432435263e-54,0.02016969706475593
1778454633040237280,0.030209425802674536,-1.0524446218922134,0.0,-0.39362626760347874,1.8184080537947838e-54,0.007671661350064567
1778454633059230135,0.022270337118638947,-1.05398094229015,0.0,-0.3965196904481965,1.7904775160247092e-54,0.002300257608042212
1778454633079435213,0.014339783217912665,-1.0555128402881846,0.0,-0.3979337762271471,1.7635279799555903e-54,0.002300252463941234
1778454633089299530,0.014311563368616428,-1.0555182430682133,0.0,-0.3979429106740882,1.769847741250216e-54,-0.01283513257811061
1778454633099321532,0.006214465970351387,-1.057068492180925,0.0,-0.40284641367809815,1.7497642992405812e-54,0.004219154552823585
1778454633129483112,-0.001910931821235678,-1.0586379476235994,0.0,-0.4052679625565458,1.7320540645794995e-54,0.002489767069008706
1778454633149407245,-0.010035338443950525,-1.0602054902363263,0.0,-0.4064501497620272,1.709732004737858e-54,-0.020730651788766194
1778454633169289916,-0.018217907556616963,-1.0617627220456767,0.0,-0.4091227500891717,1.685806296303994e-54,-0.009185088544000446
1778454633189258697,-0.026429355903231068,-1.0633326457076677,0.0,-0.4104373775355895,1.666381635427126e-54,-0.00976740909901696
1778454633209256182,-0.03496712039114627,-1.0649623361520864,0.0,-0.41117015644249916,1.708451438783454e-54,-0.01719341775358904
1778454633229282649,-0.04318550055844266,-1.0665220736665155,0.0,-0.41146202516713404,1.6826720314327145e-54,-0.0030580928440184316
1778454633249412486,-0.05139751713595554,-1.0680905813642687,0.0,-0.41159194370396424,1.6603998094200062e-54,-0.005371636588779181
1778454633269307509,-0.059654470625414,-1.069663513680499,0.0,-0.41373980085055234,1.6345063030791072e-54,-0.012152050828364395
1778454633289297660,-0.06793444580461996,-1.0712344421449003,0.0,-0.4147897281778365,1.6114470733925785e-54,0.0024355959347932155
1778454633309392201,-0.07623813410686911,-1.0728207943961152,0.0,-0.41529968823327673,1.592943792541772e-54,-0.01807520526988897
1778454633329286983,-0.08454131654951397,-1.0743875896875594,0.0,-0.4155348425888866,1.572323030578737e-54,-0.018514742133494667
1778454633349257764,-0.09283389582074934,-1.0759496888700395,0.0,-0.41563717014110274,1.5530557970892885e-54,-0.0032275814435067975
1778454633369287509,-0.10112934798175188,-1.077525092460181,0.0,-0.41566826390230693,1.530976245530748e-54,-0.005000555948962025
1778454633389280735,-0.1094258192321305,-1.0790981625524385,0.0,-0.415672783656673,1.513140856873793e-54,-0.010631178946038291
1778454633409274239,-0.11776764793321273,-1.0806735819774551,0.0,-0.4156750833150507,1.504319787647226e-54,-0.001116630349734235
1778454633429256150,-0.12607076631062253,-1.0822495077979721,0.0,-0.41565732387412735,1.4879865927679527e-54,-0.005150784599316706
1778454633449272691,-0.13437081496766815,-1.0838211008650562,0.0,-0.41563221090815494,1.4695741916078484e-54,0.005187164513492098
1778454633469249472,-0.1426665113664816,-1.0854005870572316,0.0,-0.41560528545081055,1.451293824803796e-54,0.017388794873119482
1778454633489198069,-0.15095341179005556,-1.0869898756206462,0.0,-0.415578311527179,1.4336173159674515e-54,0.0061890619891489685
1778454633509357184,-0.15923680628780687,-1.0885708452768168,0.0,-0.41554905780252216,1.414814372017035e-54,-0.0012856810473860008
1778454633529273558,-0.1670881613423287,-1.0900640842891167,0.0,-0.4154095382897562,1.3264657423089252e-54,-0.0012856782037551885
1778454633539194374,-0.1675328291922311,-1.0901483897031548,0.0,-0.41552304187730665,1.3982145229891542e-54,-0.006682408822094026
1778454633549302524,-0.17538448517990182,-1.0916365350345532,0.0,-0.4153832730059217,1.3097859774399305e-54,-0.00668239404182471
1778454633559314063,-0.17584228406154573,-1.0917237517251828,0.0,-0.41549865449393397,1.382721768788162e-54,0.0031483358134147526
1778454633569244269,-0.18367622029900155,-1.0932166303602955,0.0,-0.4153566822724287,1.2929390641021047e-54,0.003148328850914615
1778454633579269197,-0.1841752795466413,-1.0933115783443117,0.0,-0.41548084874187735,1.3714280437332747e-54,-0.002360534142204035
1778454633589346662,-0.1919572990156437,-1.0947918246902293,0.0,-0.41532979382834,1.2759231243812537e-54,-0.0023605289253168663
1778454633599217219,-0.1924832103634803,-1.0948908855982522,0.0,-0.41545892554799896,1.357550747923147e-54,-0.01981367568164024
1778454633619276482,-0.20078795893446869,-1.0964540643216154,0.0,-0.41543418552654504,1.3419023742621002e-54,-0.01155751961029252
1778454633639276060,-0.20909325580817475,-1.0980217429781665,0.0,-0.41540892851692734,1.3259319314665422e-54,-0.006062980263692151
1778454633659384212,-0.21739305306924636,-1.099591463998811,0.0,-0.41538212282437825,1.308984880208835e-54,-0.0012744559347262043
1778454633679257030,-0.22569512695953783,-1.1011648123464224,0.0,-0.4153604678696408,1.2952949210191778e-54,-0.006586908981888647
1778454633699251386,-0.23398454718592998,-1.1027325549772187,0.0,-0.41533206835085035,1.2773421290061936e-54,0.017290895078528188
1778454633719248668,-0.2422655589953525,-1.1043199999320805,0.0,-0.4153054781501093,1.2605333495487784e-54,0.020970381630260514
1778454633739259227,-0.2505553138719864,-1.1059143827648312,0.0,-0.415281914938504,1.2456381587105854e-54,0.007322895561216399
1778454633759394860,-0.258847918526907,-1.1075013543307357,0.0,-0.41525706885348407,1.229932106836068e-54,0.01296756916580354
1778454633779292457,-0.26715458880892506,-1.1090991169249316,0.0,-0.415235560448979,1.216335931209483e-54,0.026164370000736868
1778454633799193961,-0.27544683342899845,-1.1107089855736398,0.0,-0.4152118718271335,1.201361606418628e-54,0.03572337233787888
1778454633819282131,-0.28372688273257696,-1.1123289604765616,0.0,-0.41518821480851054,1.1864072732210888e-54,0.016778523520000168
1778454633839271820,-0.29201593732311,-1.1139397522887073,0.0,-0.4151659221273845,1.1723153828124607e-54,0.012487259736503477
1778454633859290935,-0.30035324970546506,-1.1155558166408301,0.0,-0.41515398071986015,1.1647668075339934e-54,-0.008315377069949568
1778454633879267476,-0.3086721278948017,-1.1171521225239789,0.0,-0.41513691493281674,1.1539789844732865e-54,0.007956213935717858
1778454633899258091,-0.3169686267502036,-1.1187584221273572,0.0,-0.4151165380025255,1.1410981072246659e-54,0.018818218646770028
1778454633919248428,-0.3252536272472152,-1.1203719459491999,0.0,-0.41509438788034103,1.127096354467156e-54,0.00249670659695431
1778454633939281024,-0.33355735267950193,-1.1219778315123015,0.0,-0.4150741536962375,1.1143057198787863e-54,0.003295252858228841
1778454633959269176,-0.34185613205664256,-1.1235842919961645,0.0,-0.4150533768008924,1.1011720278335848e-54,0.010227513730120581
1778454633979401661,-0.3501497530423836,-1.1251959150387145,0.0,-0.41503138217852553,1.0872685834618204e-54,0.0035670892879774317
1778454633999275184,-0.35770587790144237,-1.1266598720279697,0.0,-0.4148706436450405,9.856615742988203e-55,0.003567081445611509
1778454634009388334,-0.3584451037169803,-1.1268038994905674,0.0,-0.4150111382858159,1.0744718241449664e-54,0.01386799209555889
1778454634019215687,-0.3659822526844016,-1.1282733324911858,0.0,-0.41485028315632205,9.727911216904674e-55,0.013867961619199702
1778454634029260948,-0.36674276746274326,-1.1284212518835446,0.0,-0.414992966839149,1.0629851146271611e-54,0.007153556927270825
1778454634039217339,-0.3742599513504441,-1.129882900177716,0.0,-0.4148304779322445,9.602716695028603e-55,0.007153541213316949
1778454634049323378,-0.3750393330441751,-1.1300349647652037,0.0,-0.4149748483664428,1.0515318947798021e-54,0.01275352124235406
1778454634059265917,-0.38254153803655533,-1.1314993054129328,0.0,-0.4148111917427298,9.480803155652067e-55,0.012753493235976056
1778454634069259567,-0.3833302923082755,-1.13165397254979,0.0,-0.4149554562711923,1.0392735890944222e-54,0.020719917265387612
1778454634089309589,-0.3916419515228217,-1.1332840242304378,0.0,-0.41494063251122554,1.029903047389802e-54,0.009263504070192524
1778454634109260908,-0.3999567727848983,-1.134908674619511,0.0,-0.4149207283706085,1.0173210710703153e-54,0.02406187044595381
1778454634129313634,-0.40828697173584505,-1.1365515561853492,0.0,-0.41490491077981123,1.0073223094594387e-54,0.025530444372485646
1778454634149282101,-0.41657503557195985,-1.1381899333537642,0.0,-0.4148854089610581,9.949946572696177e-55,0.013550536484413735
1778454634169276827,-0.4248635412763341,-1.1398224455774892,0.0,-0.414867637137176,9.837605814874603e-55,0.023640496003972136
1778454634189302534,-0.4331559626553754,-1.1414681433615619,0.0,-0.4148505833118332,9.729803733856125e-55,0.030717324792643837
1778454634209380427,-0.44143845407453824,-1.1431189310804777,0.0,-0.4148328534627699,9.617728363292664e-55,-0.00030727832688388565
1778454634229288838,-0.4497269523073094,-1.1447490353018195,0.0,-0.41481442866955454,9.501260101591848e-55,0.007235403277938415
1778454634249323990,-0.4580096265597486,-1.1463867432094716,0.0,-0.41479674202903927,9.3894579140548e-55,0.025800335658268687
1778454634269265142,-0.466298491844947,-1.1480416257587447,0.0,-0.4147799765122712,9.283478404246153e-55,0.009526800715889138
1778454634289285220,-0.4745676398521801,-1.1496827299475514,0.0,-0.41476018140510695,9.158348118734961e-55,0.006232161878134081
1778454634309399464,-0.4828565047159524,-1.1513298202191067,0.0,-0.4147443440051662,9.058235513299459e-55,0.03767062722763421
1778454634329245875,-0.4911377336372797,-1.1530007832030482,0.0,-0.41472754048609517,8.952015848375696e-55,0.002326172915602935
1778454634349269583,-0.4994334247585281,-1.1546462758998222,0.0,-0.4147128866824201,8.859385091086009e-55,-0.03008407937120193
1778454634369251161,-0.5077234609128072,-1.156263248255645,0.0,-0.4146967695059978,8.757504009254354e-55,-0.022486905746819517
1778454634389236535,-0.516005293969735,-1.1578785396287974,0.0,-0.41467745171809356,8.63539108486929e-55,-0.029419634832121417
1778454634409313261,-0.5243595557631493,-1.1594975598107096,0.0,-0.41466890164340403,8.581343570352309e-55,-0.031741447548234485
1778454634429269931,-0.5316218525531821,-1.1608991873492724,0.0,-0.41450070459396526,7.518127932885626e-55,-0.031741378180415884
1778454634439168600,-0.5326558305146223,-1.1610972503241497,0.0,-0.41465054443933763,8.465302771430661e-55,-0.03926095475852693
1778454634449226935,-0.5399108353219918,-1.1624852849367047,0.0,-0.4144848695086206,7.418030128943346e-55,-0.03926086899825564
1778454634459305955,-0.5409388222010464,-1.1626812530595012,0.0,-0.414631908470774,8.347499852069359e-55,-0.03896769370911041
1778454634469217105,-0.5481840727852312,-1.1640616443713059,0.0,-0.41446909337599713,7.318304995977888e-55,-0.0389676086450254
1778454634479202644,-0.5492385396346058,-1.1642624397999355,0.0,-0.4146179854748736,8.259488818515597e-55,-0.03304775588931442
1778454634489219461,-0.55645387921753,-1.1656363196750243,0.0,-0.41445395688891257,7.222623236019963e-55,-0.03304768379980669
1778454634499217055,-0.557534185404393,-1.1658407045061165,0.0,-0.41460451427824335,8.174333735302404e-55,-0.03797722343793809
1778454634509330150,-0.5648132748538205,-1.1672163449961608,0.0,-0.4144420959049913,7.147646753268068e-55,-0.03797714048778748
1778454634519224226,-0.5658288759208419,-1.1674086960600498,0.0,-0.4145818190653643,8.030871378091749e-55,-0.02704854224496011
1778454634529283431,-0.5731229438298785,-1.168790686734892,0.0,-0.4144265957033977,7.049665890280947e-55,-0.027048483150788855
1778454634539220915,-0.5741349763036762,-1.1689830097526508,0.0,-0.4145640564438314,7.91858916774209e-55,-0.01594903534732134
1778454634549254991,-0.5814159079018821,-1.170367356264227,0.0,-0.4144115144753437,6.954333476584392e-55,-0.015949000508491563
1778454634559367530,-0.5824356411090853,-1.1705626525775217,0.0,-0.4145482833686005,7.81888338642471e-55,0.0007090581859336524
1778454634579296200,-0.5907288801179261,-1.1721524776865697,0.0,-0.4145328784178603,7.721504625072228e-55,-0.003069846165088939
1778454634599257759,-0.5990177370388292,-1.1737382326880872,0.0,-0.4145144014972642,7.604707198762388e-55,-0.0031121591182522446
1778454634619246485,-0.6073066526821607,-1.1753234692180834,0.0,-0.4144981996135959,7.502290855435199e-55,-0.0010378100553803493
1778454634639271378,-0.6156038089378197,-1.1769101198430785,0.0,-0.41448385222177636,7.411597224058222e-55,-0.015039425069822514
1778454634659278493,-0.6239858273489913,-1.178500673626106,0.0,-0.4144798808849277,7.386493196485107e-55,-0.015349592573637608
1778454634679285200,-0.6322954394611661,-1.180074561404421,0.0,-0.41446721472625214,7.306427073754115e-55,-0.013940865960730603
1778454634699204760,-0.6405928944989078,-1.1816449958326527,0.0,-0.4144525453579938,7.213698182358916e-55,-0.010417908280509243
1778454634719245893,-0.6488644082866782,-1.1832106605858455,0.0,-0.41443377354935146,7.095036770658649e-55,-0.014119681948017297
1778454634739276952,-0.657160790175876,-1.1847776922375886,0.0,-0.4144197117593386,7.006148552431827e-55,0.0035104842293268382
1778454634759374586,-0.6654694470060303,-1.18636293955622,0.0,-0.4144067924206666,6.924482058530501e-55,0.029249471741955118
1778454634779268756,-0.6737547365825038,-1.1879640261802664,0.0,-0.4143880077623196,6.805739453317386e-55,0.003823447514013461
1778454634799260427,-0.6820347681011724,-1.189548688722514,0.0,-0.41437336317999995,6.713167292226089e-55,0.020437841805615132
1778454634819247690,-0.6903212228467771,-1.1911508380042275,0.0,-0.41436044997283006,6.631539585588825e-55,0.02461444785686027
1778454634839262231,-0.6986048682496295,-1.1927595508328013,0.0,-0.4143471524807755,6.547482728741238e-55,0.025657062442747125
1778454634859408179,-0.7058314188867824,-1.194167087406164,0.0,-0.4142171768258994,5.7258747554524276e-55,0.025657006482962905
1778454634869422699,-0.7069033852817502,-1.1943760347075119,0.0,-0.4143357353122654,6.4753118638690236e-55,0.021905849542467937
1778454634879220868,-0.7151297084158161,-1.195977068175268,0.0,-0.41221649189647336,6.402182367463757e-55,-0.005100605653697691
1778454634899310297,-0.7222569370337187,-1.1973462751329915,0.0,-0.4110451845288764,5.579209456860749e-55,-0.005100594534393448
1778454634909265447,-0.7233490730935297,-1.1975559248766556,0.0,-0.41115849386273545,6.328610318818088e-55,-0.0050348463750971425
1778454634919357264,-0.730477057336863,-1.1989240067190705,0.0,-0.41051547785889214,5.510040878638717e-55,-0.005034835398479094
1778454634929259377,-0.731564507031174,-1.1991329854115036,0.0,-0.41062613031814393,6.247620192975751e-55,-0.0024062530709235324
1778454634939220749,-0.7386896638467171,-1.2005025204128708,0.0,-0.4102470582456938,5.439087479646274e-55,-0.0024062478252001506
1778454634949221048,-0.7397849849684581,-1.2007150507110147,0.0,-0.4103567547057863,6.173195204735649e-55,0.017348683409500958
1778454634959888994,-0.7469194380163071,-1.202101727780216,0.0,-0.41010905488989163,5.372554471856053e-55,0.01734864557374737
1778454634969283755,-0.7481610143593044,-1.2023441747596992,0.0,-0.41023162114382516,6.194429992101685e-55,0.023522174101416615
1778454634979231775,-0.755061528659041,-1.2036929447178883,0.0,-0.4079296249218183,5.3008875281836184e-55,0.02352212287095946
1778454634989377185,-0.7563097493498918,-1.2039361943198141,0.0,-0.4080477074296144,6.1208407443038e-55,0.012449294465426235
1778454634999213242,-0.7624143429855942,-1.2051251551206936,0.0,-0.38159430542702644,5.230028298963759e-55,0.012449267386836587
1778454635009381151,-0.7635893712720327,-1.2053539439769192,0.0,-0.38166034101078444,6.0446042032923814e-55,0.009587939688388199
1778454635019195487,-0.7658090390239285,-1.2057861834222268,0.0,-0.24231044280098338,5.1614194883407526e-55,0.009587918855665775
1778454635029369118,-0.7665645815275248,-1.2059337860520707,0.0,-0.24210162392071968,5.976208222027906e-55,0.014584565627552035
1778454635049343900,-0.7633262730824476,-1.2053047412039293,0.0,0.0006897344613124867,5.908185749188108e-55,0.00024860697240965883
1778454635069275829,-0.7633290969260214,-1.2053052385465184,0.0,0.0006740716618169441,5.827784912054877e-55,7.33160032393918e-05
1778454635089262111,-0.7633317999035373,-1.2053057089527563,0.0,0.0006622924686320197,5.74818022492298e-55,-2.6679918852718494e-05
1778454635109270837,-0.7633344123979886,-1.205306169562563,0.0,0.0006491705300889087,5.668061261458277e-55,-0.0002103905921905432
1778454635129297618,-0.763336849254105,-1.205306623474799,0.0,0.0006516583215270208,5.607531647567979e-55,-0.00038363550617619754
1778454635149335844,-0.76333939629241,-1.205307139399547,0.0,0.0006473095054148481,5.539754163043207e-55,0.00027227746546335896
1778454635169313774,-0.7633419193455803,-1.205307621741994,0.0,0.0006437472024456183,5.474578978726401e-55,0.00039904641695625995
1778454635189317463,-0.7633444781431716,-1.2053080771138593,0.0,0.0006431102530379224,5.412089451253508e-55,-0.0014645662359470287
1778454635209379244,-0.7633470549457438,-1.2053086758019034,0.0,0.0006420866564060402,5.3506487825241406e-55,-0.0006089564405758459
1778454635229319082,-0.7633496131214105,-1.2053093237809254,0.0,0.0006384483993582869,5.2887723529343146e-55,-0.00026773638658904346
1778454635249308308,-0.7633521997860583,-1.2053099969367949,0.0,0.0006372118880308823,5.2279412630627564e-55,-0.00012333487276146144
1778454635269286922,-0.7633547966971312,-1.205310678047258,0.0,0.0006268570495751165,5.1594042433336374e-55,1.1191751426005105e-05
1778454635289279667,-0.7633573221672161,-1.205311339245209,0.0,0.0006235062202370333,5.097459550337212e-55,-1.208247457872933e-05
1778454635309277300,-0.7633597918171833,-1.2053119865078012,0.0,0.0006122017171836094,5.0303703064204334e-55,1.4405756202575688e-05
1778454635329405026,-0.7633622222283379,-1.205312619933811,0.0,0.0006089826176388403,4.96874982057086e-55,-1.3028124377619303e-05
1778454635349318734,-0.763365544500177,-1.2053134183166025,0.0,7.0941522179249206e-09,4.201768910697386e-55,-3.183687824512922e-11
1778454635359237847,-0.7633645783568291,-1.205313236394136,0.0,0.0005905253413613998,4.895781623166915e-55,-4.6815031415907244e-06
1778454635369268015,-0.7633677072511593,-1.2053139939138167,0.0,7.002955024031088e-09,4.146771453097739e-55,-1.1459706566254195e-11
1778454635379261665,-0.7633667469928604,-1.2053138130989143,0.0,0.0005849277938592262,4.834202945134144e-55,-6.245180860619599e-07
1778454635389248463,-0.7633697878574699,-1.2053145499486044,0.0,6.912781453597555e-09,4.094886117599541e-55,-1.5261637678150831e-12
1778454635399231150,-0.7633688509239903,-1.2053143735177925,0.0,0.0005740486179509648,4.769534293596026e-55,1.1788279808808928e-06
1778454635409202782,-0.7633718542233343,-1.2053150984322465,0.0,6.824006287126094e-09,4.039913613920873e-55,2.888484906557077e-12
1778454635419211728,-0.7633709252616979,-1.2053149235216052,0.0,0.0005679180650999573,4.707351380431214e-55,-9.640540380489173e-06
1778454635429273675,-0.7633738347530609,-1.205315627589947,0.0,6.736233203619851e-09,3.9889893975747424e-55,-2.3584379390292724e-11
1778454635439218454,-0.763372927468528,-1.2053154567572983,0.0,0.0005576318148002917,4.644339827150896e-55,1.6236618005360619e-06
1778454635449239030,-0.7633757330362976,-1.2053161369889847,0.0,6.649613956688505e-09,3.937670295196998e-55,3.9731389315211514e-12
1778454635459205402,-0.7633748445952682,-1.2053159696539995,0.0,0.0005482542415515322,4.5819990710016065e-55,1.9040282274817914e-05
1778454635469234478,-0.7633774831426161,-1.205316613325273,0.0,6.563914182588365e-09,3.8891926281739875e-55,4.648369270201331e-11
1778454635479250702,-0.7633766336225553,-1.2053164533507708,0.0,0.0005326431719136365,4.515178349720661e-55,-1.7756521148466247e-05
1778454635499270169,-0.7633783272743913,-1.2053169160418613,0.0,0.0005314225016514307,4.4607397572304406e-55,1.8940497229876618e-05
1778454635519281914,-0.7633800568148238,-1.2053173803774946,0.0,0.0005219045991059277,4.4002721650878886e-55,6.022018939880146e-06
1778454635539262510,-0.7633817007686461,-1.2053178244568183,0.0,0.000514163235314155,4.342513596722874e-55,8.657529135620692e-06
1778454635559226810,-0.7633833109406938,-1.2053182578302948,0.0,0.0005079313166627164,4.2863322396855275e-55,5.13116338894105e-06
1778454635579265684,-0.7633848665668337,-1.20531867711783,0.0,0.0005015827000435999,4.231883317060813e-55,2.147707858106321e-05
1778454635599253392,-0.7633863715342156,-1.2053190821005424,0.0,0.0004904363154228773,4.172984733172754e-55,6.397332771077482e-06
1778454635619258044,-0.7633878097921606,-1.2053194706903494,0.0,0.00048181556488111597,4.115541464877398e-55,-8.439663976378316e-06
1778454635639280807,-0.7633891862113227,-1.2053198450003242,0.0,0.00048131668916980827,4.068126888808835e-55,-1.0743102125702301e-05
1778454635659264607,-0.7633905825396937,-1.2053202209497376,0.0,0.00047338850705943,4.014956842259622e-55,1.2126358654640562e-05
1778454635679272555,-0.7633918895924993,-1.2053205764281025,0.0,0.00046422587468590115,3.9610871182415225e-55,-8.016856502829113e-06
1778454635699254225,-0.7633931126289721,-1.2053209137959997,0.0,0.0004534410503513973,3.9052482152170755e-55,2.675878498043643e-07
1778454635719240229,-0.7633941981270257,-1.2053212226483832,0.0,0.00043395694214448785,3.841183634430798e-55,7.374989077879863e-06
1778454635739265807,-0.7633951654783222,-1.2053215054049684,0.0,0.00043193204036513896,3.791882450979281e-55,-7.756290608823188e-06
1778454635759259273,-0.7633961367170494,-1.2053217868760064,0.0,0.00042806644908784954,3.744962740014986e-55,3.651848614961994e-06
1778454635779247962,-0.7633971214802341,-1.205322068029994,0.0,0.00042359362783950396,3.697625178501373e-55,-2.2847050801831583e-06
1778454635799199262,-0.7633987575160489,-1.2053224695262803,0.0,5.337143610742445e-09,3.1581648693650135e-55,-5.602933632952936e-12
1778454635809221542,-0.7633981057942454,-1.205322346611934,0.0,0.00042069283231734695,3.6525634636159904e-55,1.8208278078103285e-05
1778454635819287285,-0.7633997303040447,-1.2053227423729398,0.0,5.268627802264281e-09,3.1181327960048153e-55,4.4616398208884196e-11
1778454635829328898,-0.7633990788204272,-1.20532261951284,0.0,0.00041790683861952143,3.6092576866203316e-55,-9.62104517331973e-06
1778454635839239048,-0.7634007236622111,-1.2053230173448088,0.0,5.201018250626521e-09,3.0779269769943538e-55,-2.3584584497626836e-11
1778454635849251605,-0.7634000452480585,-1.2053228894070003,0.0,0.000423711783025771,3.575872979709816e-55,-1.6777777677327834e-07
1778454635859227737,-0.7634017895469449,-1.2053233038796936,0.0,5.134127221452511e-09,3.0400142210440578e-55,-4.103840185116983e-13
1778454635869253609,-0.7634011140109128,-1.2053231765054695,0.0,0.00042008310826854725,3.533698583158581e-55,-1.3026156589864571e-05
1778454635879259000,-0.7634029096945101,-1.2053235989678843,0.0,5.068253398129302e-09,2.999574877192238e-55,-3.193954600074682e-11
1778454635889242872,-0.7634022243048844,-1.2053234697129676,0.0,0.0004204137181199364,3.493644307791656e-55,1.2863052679975986e-05
1778454635899213726,-0.7634040081761956,-1.2053238872055454,0.0,5.00303076267708e-09,2.9628785386032388e-55,3.1445637252143586e-11
1778454635909229450,-0.7634033408349585,-1.2053237613499723,0.0,0.00041216371736537696,3.447255746521494e-55,-1.9551510919573375e-06
1778454635919190303,-0.7634051142856213,-1.205324174578223,0.0,4.9388521692478315e-09,2.922947846645485e-55,-4.795020755830876e-12
1778454635929274991,-0.7634044405941284,-1.2053240475060156,0.0,0.0004114564400883416,3.406489305708021e-55,9.307452012278151e-06
1778454635939190511,-0.7634062438101271,-1.2053244637771452,0.0,4.875470115302261e-09,2.885277941038117e-55,2.281734964680723e-11
1778454635949277087,-0.7634055581807302,-1.2053243344362208,0.0,0.0004124148044192727,3.3699447863630736e-55,5.783346141809245e-06
1778454635969319720,-0.7634067403647243,-1.2053246312201231,0.0,0.00041137890201207295,3.33153315478144e-55,-1.2677597697377422e-05
1778454635989351372,-0.7634079814506574,-1.2053249376486395,0.0,0.00041839352576533804,3.301287540931543e-55,-3.5197431706391343e-06
1778454636009443024,-0.7634093234948861,-1.20532526154998,0.0,0.000415132808585774,3.262938400607958e-55,1.3239456764506072e-05
1778454636029308009,-0.7634106412304866,-1.2053255783850623,0.0,0.00041127515720418474,3.2237808047587157e-55,2.098370303022762e-05
1778454636049276124,-0.7634119158375977,-1.2053258844299861,0.0,0.0004033132959660965,3.1808199072927233e-55,-2.2165724690433492e-05
1778454636069314165,-0.7634131664729391,-1.2053261850929369,0.0,0.0003994441227194155,3.1400484001051437e-55,2.6945973152805772e-06
1778454636089303928,-0.7634143588404473,-1.2053264730377327,0.0,0.00039311005339676423,3.099587840373577e-55,1.559346426508843e-05
1778454636109255265,-0.7634155512975622,-1.2053267584264549,0.0,0.000389952484709195,3.0604933340851813e-55,-1.5073082935676845e-05
1778454636129279602,-0.7634167328486293,-1.205327040793666,0.0,0.0003908766239008915,3.0275102389750966e-55,1.2982080733399887e-05
1778454636149310532,-0.7634179461990714,-1.2053273270604659,0.0,0.00039172288700911124,2.995836586622253e-55,-7.6136783205475295e-06
1778454636169437146,-0.7634192041590371,-1.2053276205731698,0.0,0.00038962175712124215,2.9611875890810436e-55,1.2279510323173046e-05
1778454636189311854,-0.7634204562727003,-1.2053279110115258,0.0,0.0003878223824088974,2.9273265915759615e-55,-1.6997386144283057e-06
1778454636209299247,-0.7634217614076861,-1.2053282099894722,0.0,0.00038358931475631654,2.8895600484606398e-55,5.35094136622487e-06
1778454636229267695,-0.7634229909210948,-1.2053284931710466,0.0,0.00038207394508728466,2.857566485398069e-55,1.8108000511185092e-05
1778454636249210013,-0.7634249587736575,-1.2053289136305811,0.0,4.016406747985035e-09,2.3773003456356493e-55,4.4382711081889046e-11
1778454636259196867,-0.7634242589742568,-1.2053287814960116,0.0,0.0003781756243038423,2.8217210670300867e-55,-1.9364717834490726e-07
1778454636269314239,-0.7634261553768467,-1.2053291872831429,0.0,3.964701150282329e-09,2.3481622812077724e-55,-4.733938090646721e-13
1778454636279313519,-0.7634254788250366,-1.2053290595382278,0.0,0.0003694397756573645,2.782319431595856e-55,-1.7051172224606822e-06
1778454636289268465,-0.7634273358005285,-1.205329456509989,0.0,3.913842443279553e-09,2.3162893711118264e-55,-4.183252090378964e-12
1778454636299221911,-0.7634266467079112,-1.205329326411827,0.0,0.00037044824233574755,2.7516268769857452e-55,-1.0441961358601784e-05
1778454636309245599,-0.7634285640930935,-1.2053297339317595,0.0,3.8636541726394524e-09,2.285948371746841e-55,-2.562819200733785e-11
1778454636319223860,-0.763427859616327,-1.2053296009228536,0.0,0.0003721515708303298,2.723285470043114e-55,4.493889514371804e-06
1778454636329479343,-0.7634297788706588,-1.2053300075773064,0.0,3.8139292106442735e-09,2.2584628008439856e-55,1.0989737333656356e-11
1778454636339209419,-0.7634290879484582,-1.2053298771127867,0.0,0.0003661753424786018,2.6887807292697978e-55,7.07784448562248e-06
1778454636349212384,-0.7634309746651988,-1.2053302761381879,0.0,3.764921367287871e-09,2.22900959776554e-55,1.73362661091587e-11
1778454636359215626,-0.7634302906933049,-1.2053301469815394,0.0,0.0003619808212920988,2.654396484570468e-55,3.2266108433582937e-07
1778454636369217702,-0.7634321707528692,-1.2053305435596717,0.0,3.716614708701438e-09,2.1994735694493695e-55,7.914981446926332e-13
1778454636379290278,-0.7634314865149556,-1.2053304143491002,0.0,0.00035972119539899887,2.6222021139208673e-55,8.486211726237317e-07
1778454636389214373,-0.7634333564916724,-1.2053308079122396,0.0,3.6689014573827727e-09,2.1713152582553302e-55,2.080563430144778e-12
1778454636399221189,-0.7634326674799473,-1.2053306777908,0.0,0.00035864976169639997,2.5927842277212144e-55,4.560249463513143e-06
1778454636409198358,-0.7634345530650516,-1.2053310730881657,0.0,3.6217936724789596e-09,2.1435320251364674e-55,1.1179038759380683e-11
1778454636419200545,-0.763433870602949,-1.2053309441797533,0.0,0.00035464325670613375,2.560292274454081e-55,1.304660145532295e-05
1778454636429316084,-0.7634357366550844,-1.2053313342901124,0.0,3.5753204609152017e-09,2.1157009581385626e-55,3.200347078445326e-11
